geonameid	name	asciiname	alternatenames	latitude	longitude	"feature class"	"feature code"	"country code"	cc2	"admin1 code"	"admin2 code"	"admin3 code"	"admin4 code"	population	elevation	dem	timezone	"modification date"
7106662	Kinunga	Kinunga		-1.8156	30.361	P	PPLL	RW		11	53	5309	530904	0		1516	Africa/Kigali	2016-07-06
7106663	Kumunini	Kumunini	Kuminini,Kumunini	-1.8161	30.4176	P	PPLL	RW		11	53	5306	530603	0		1539	Africa/Kigali	2016-07-06
7106664	Gitunginka	Gitunginka		-1.8185	30.3737	P	PPLL	RW		11	53	5306	530604	0		1497	Africa/Kigali	2016-07-06
7106665	Kawangire	Kawangire		-1.82216	30.44579	P	PPL	RW		11	54	5410	541001	0		1526	Africa/Kigali	2016-07-06
7106666	Mbizi	Mbizi		-1.8095	30.3713	H	STM	RW		11				0		1455	Africa/Kigali	2009-11-28
7106667	Nganwa	Nganwa		-1.8212	30.2619	P	PPLL	RW		13	45	4505	450503	0		1575	Africa/Kigali	2016-07-06
7106668	Rwimondo	Rwimondo		-1.8268	30.3598	H	STMI	RW		11				0		1446	Africa/Kigali	2009-11-28
7106669	Bweranyange	Bweranyange	Bweranyange,Bweranyangwe	-1.8242	30.3311	P	PPLL	RW		11	53	5309	530902	0		1590	Africa/Kigali	2016-07-06
7106670	Butimba	Butimba		-1.8225	30.4627	P	PPLL	RW		11	54	5410	541002	0		1491	Africa/Kigali	2016-07-06
7106671	Kinunga	Kinunga		-1.8239	30.4876	P	PPLL	RW		11	54	5410	541002	0		1563	Africa/Kigali	2016-07-06
7106672	Karambo	Karambo		-1.8237	30.4698	P	PPL	RW		11	54	5410	541002	0		1568	Africa/Kigali	2016-07-06
7106673	Rwamuconsho	Rwamuconsho		-1.827	30.3006	H	STMI	RW		11				0		1482	Africa/Kigali	2009-11-28
7106674	Rugarama	Rugarama		-1.8253	30.3178	P	PPLL	RW		11	53	5301	530101	0		1691	Africa/Kigali	2016-07-06
7106675	Nyarusambu	Nyarusambu		-1.8257	30.3993	P	PPLL	RW		11	53	5306	530604	0		1513	Africa/Kigali	2016-07-06
7106676	Butimba	Butimba		-1.8268	30.4442	P	PPLL	RW		11	54	5410	541001	0		1528	Africa/Kigali	2016-07-06
7106677	Mucyoga	Mucyoga		-1.8266	30.2811	H	STMI	RW		11				0		1445	Africa/Kigali	2009-11-28
7106678	Mukubo	Mukubo	Mukobo,Mukubo	-1.8312	30.3303	H	STMI	RW		11				0		1469	Africa/Kigali	2012-01-21
7106679	Kigabiro	Kigabiro		-1.81984	30.31219	P	PPLL	RW		11	53	5301	530101	0		1711	Africa/Kigali	2016-07-06
7106680	Nyagasambu	Nyagasambu		-1.83	30.3459	P	PPLL	RW		11	53	5309	530903	0		1567	Africa/Kigali	2016-07-06
7106681	Lac Rwabigabiro	Lac Rwabigabiro		-1.8316	30.4924	H	LK	RW		11				0		1491	Africa/Kigali	2009-11-28
7106682	Kabilizi	Kabilizi		-1.8319	30.2933	P	PPLL	RW		11	51	5101	510105	0		1565	Africa/Kigali	2016-07-06
7106683	Kinunga	Kinunga		-1.8342	30.4345	P	PPLL	RW		11	54	5410	541001	0		1516	Africa/Kigali	2016-07-06
7106684	Mununi	Mununi	Mumuni,Mununi	-1.8356	30.2646	P	PPLL	RW		11	51	5101	510106	0		1598	Africa/Kigali	2016-07-06
7106685	Byimana	Byimana		-1.8287	30.2757	H	STMI	RW		11				0		1445	Africa/Kigali	2009-11-28
7106686	Munini	Munini		-1.8392	30.312	P	PPLL	RW		11	53	5301	530101	0		1532	Africa/Kigali	2016-07-06
7106687	Gahoko	Gahoko		-1.8387	30.4001	P	PPLL	RW		11	53	5306	530604	0		1516	Africa/Kigali	2016-07-06
7106688	Mugikuri	Mugikuri		-1.8413	30.313	H	STMI	RW		11				0		1489	Africa/Kigali	2009-11-28
7106689	Kumwiga	Kumwiga		-1.8404	30.4087	P	PPLL	RW		11	53	5306	530603	0		1474	Africa/Kigali	2016-07-06
7106690	Karambo	Karambo		-1.8417	30.3358	P	PPLL	RW		11	53	5309	530903	0		1573	Africa/Kigali	2016-07-06
7106691	Karaba	Karaba		-1.8398	30.3598	P	PPLL	RW		11	53	5306	530604	0		1480	Africa/Kigali	2016-07-06
7106692	Byimana	Byimana		-1.8404	30.2543	H	STM	RW		11				0		1518	Africa/Kigali	2009-11-28
7106693	Sasabirago	Sasabirago		-1.8438	30.2827	P	PPLL	RW		11	51	5101	510106	0		1607	Africa/Kigali	2016-07-06
7106694	Nyarubuye	Nyarubuye		-1.8437	30.2994	P	PPLL	RW		11	51	5101	510105	0		1545	Africa/Kigali	2016-07-06
7106695	Njume	Njume		-1.848	30.3253	H	STM	RW		11				0		1481	Africa/Kigali	2009-11-28
7106696	Gitwe	Gitwe		-1.847	30.3019	P	PPLL	RW		11	51	5101	510105	0		1531	Africa/Kigali	2016-07-06
7106697	Kabuye	Kabuye		-1.8465	30.3196	P	PPLL	RW		11	53	5301	530101	0		1553	Africa/Kigali	2016-07-06
7106698	Gasharu	Gasharu		-1.8482	30.4371	P	PPLL	RW		11	51	5106	510606	0		1491	Africa/Kigali	2016-07-06
7106699	Umwiga	Umwiga	Umwiga,Unwiga	-1.8472	30.3527	P	PPLL	RW		11	53	5309	530903	0		1515	Africa/Kigali	2016-07-06
7106700	Kajyoga	Kajyoga		-1.8459	30.3069	H	STM	RW		11				0		1445	Africa/Kigali	2009-11-28
7106701	Iragwe	Iragwe		-1.8511	30.4566	P	PPLL	RW		11	51	5106	510603	0		1477	Africa/Kigali	2016-07-06
7106702	Makwandi	Makwandi		-1.8512	30.2666	P	PPLL	RW		11	51	5101	510104	0		1695	Africa/Kigali	2016-07-06
7106703	Impanzi	Impanzi		-1.8526	30.3385	P	PPLL	RW		11	53	5309	530903	0		1477	Africa/Kigali	2016-07-06
7106704	Murambi	Murambi		-1.8612	30.4484	P	PPLL	RW		11	51	5106	510606	0		1511	Africa/Kigali	2016-07-06
7106705	Ntungamo	Ntungamo		-1.8536	30.2536	P	PPLL	RW		11	51	5101	510104	0		1551	Africa/Kigali	2016-07-06
7106706	Nyakaliba	Nyakaliba		-1.8534	30.3345	H	STM	RW		11				0		1503	Africa/Kigali	2009-11-28
7106707	Ntebe	Ntebe		-1.8532	30.4722	P	PPLL	RW		11	51	5106	510608	0		1462	Africa/Kigali	2016-07-06
7106708	Kabeza	Kabeza		-1.8562	30.3091	P	PPLL	RW		11	51	5101	510101	0		1501	Africa/Kigali	2016-07-06
7106709	Ingeyo	Ingeyo		-1.8572	30.4171	P	PPLL	RW		11	51	5103	510305	0		1470	Africa/Kigali	2016-07-06
7106710	Muyabaranda	Muyabaranda		-1.8568	30.4365	P	PPLL	RW		11	51	5106	510606	0		1520	Africa/Kigali	2016-07-06
7106711	Nkulikiza	Nkulikiza		-1.85475	30.24724	H	STMI	RW		00				0		1468	Africa/Kigali	2009-11-28
7106712	Runyinya	Runyinya		-1.8825	30.2767	H	STMI	RW		11				0		1473	Africa/Kigali	2009-11-28
7106713	Mwuma	Mwuma		-1.8573	30.4838	P	PPLL	RW		11	51	5106	510608	0		1476	Africa/Kigali	2016-07-06
7106714	Kamatoro	Kamatoro		-1.859	30.2544	P	PPLL	RW		12				0		1517	Africa/Kigali	2009-11-28
7106715	Nyirakizuzu	Nyirakizuzu		-1.8627	30.2502	H	STMI	RW		12				0		1460	Africa/Kigali	2009-11-28
7106716	Uruyenzi	Uruyenzi		-1.8614	30.3966	P	PPLL	RW		11	51	5103	510305	0		1453	Africa/Kigali	2016-07-06
7106717	Budahanda	Budahanda		-1.8655	30.3252	P	PPLL	RW		11	51	5109	510902	0		1483	Africa/Kigali	2016-07-06
7106718	Akabuga	Akabuga		-1.8659	30.4148	P	PPLL	RW		11	51	5103	510305	0		1533	Africa/Kigali	2016-07-06
7106719	Gatobotobo	Gatobotobo		-1.8663	30.4374	P	PPLL	RW		11	51	5106	510601	0		1467	Africa/Kigali	2016-07-06
7106720	Karambarara	Karambarara		-1.8682	30.4893	P	PPLL	RW		11	54	5404	540401	0		1525	Africa/Kigali	2016-07-06
7106721	Karambi	Karambi		-1.8693	30.455	P	PPLL	RW		11	51	5106	510603	0		1539	Africa/Kigali	2016-07-06
7106722	Kibonde	Kibonde		-1.8695	30.4094	P	PPLL	RW		11	51	5103	510305	0		1538	Africa/Kigali	2016-07-06
7106723	Ibyeza	Ibyeza		-1.8702	30.432	P	PPLL	RW		11	51	5106	510601	0		1492	Africa/Kigali	2016-07-06
7106724	Nyabiteli	Nyabiteli		-1.8701	30.309	P	PPLL	RW		11	51	5101	510101	0		1545	Africa/Kigali	2016-07-06
7106725	Buhanya	Buhanya		-1.8727	30.4816	P	PPLL	RW		11	51	5106	510605	0		1549	Africa/Kigali	2016-07-06
7106726	Ntaganzwa	Ntaganzwa		-1.8728	30.2541	P	PPLL	RW		12	12	1203	120302	0		1645	Africa/Kigali	2016-07-06
7106727	Gahama	Gahama		-1.8679	30.3223	H	STM	RW		11				0		1445	Africa/Kigali	2009-11-28
7106728	Nyagashanga	Nyagashanga		-1.8656	30.421	H	STM	RW		11				0		1471	Africa/Kigali	2009-11-28
7106729	Bwiza	Bwiza		-1.8734	30.3374	P	PPLL	RW		11	51	5109	510905	0		1467	Africa/Kigali	2016-07-06
7106730	Kibaza	Kibaza	Kibaza	-1.8718	30.2698	T	MT	RW		11	51	5101	510104	0	1825	1814	Africa/Kigali	2018-12-06
7106731	Akayenzi	Akayenzi		-1.8738	30.4506	P	PPLL	RW		11	51	5106	510603	0		1517	Africa/Kigali	2016-07-06
7106732	Nyamabuye	Nyamabuye		-1.874	30.3924	P	PPLL	RW		11	51	5103	510304	0		1504	Africa/Kigali	2016-07-06
7106733	Mukigwa	Mukigwa		-1.877	30.4034	H	STMI	RW		11				0		1467	Africa/Kigali	2009-11-28
7106734	Kanyonyomba	Kanyonyomba		-1.8635	30.3171	H	STM	RW		11				0		1469	Africa/Kigali	2009-11-28
7106735	Njagama	Njagama		-1.8887	30.2941	H	STMI	RW		11				0		1465	Africa/Kigali	2009-11-28
7106736	Kirebe	Kirebe		-1.8768	30.3719	P	PPLL	RW		11	51	5108	510806	0		1507	Africa/Kigali	2016-07-06
7106737	Kabuye	Kabuye		-1.8772	30.4962	P	PPLL	RW		11	54	5404	540401	0		1556	Africa/Kigali	2016-07-06
7106738	Rwandenzi	Rwandenzi		-1.8634	30.4626	H	STM	RW		11				0		1448	Africa/Kigali	2009-11-28
7106739	Gasharu	Gasharu		-1.8779	30.4674	P	PPLL	RW		11	51	5106	510605	0		1510	Africa/Kigali	2016-07-06
7106740	Busanza	Busanza		-1.8787	30.3456	P	PPLL	RW		11	51	5109	510905	0		1469	Africa/Kigali	2016-07-06
7106741	Kaboroga	Kaboroga		-1.8784	30.4034	H	STMI	RW		11				0		1446	Africa/Kigali	2009-11-28
7106742	Rulindimura	Rulindimura		-1.8784	30.4083	P	PPLL	RW		11	51	5103	510305	0		1458	Africa/Kigali	2016-07-06
7106743	Binunga	Binunga		-1.8807	30.4258	P	PPLL	RW		11	51	5103	510301	0		1487	Africa/Kigali	2016-07-06
7106744	Kibaza	Kibaza		-1.888	30.2759	H	STM	RW		00				0		1442	Africa/Kigali	2009-11-28
7106745	Kinyemera	Kinyemera		-1.87769	30.49018	P	PPLL	RW		11	54	5404	540401	0		1551	Africa/Kigali	2016-07-06
7106746	Nyantoki	Nyantoki		-1.8835	30.3086	P	PPLL	RW		11	51	5109	510902	0		1616	Africa/Kigali	2016-07-06
7106747	Kibonamvugo	Kibonamvugo		-1.8803	30.4013	H	STMI	RW		11				0		1445	Africa/Kigali	2009-11-28
7106748	Nyarukombe	Nyarukombe		-1.8824	30.4567	P	PPLL	RW		11	51	5106	510602	0		1536	Africa/Kigali	2016-07-06
7106749	Karwiru	Karwiru		-1.8823	30.4794	P	PPLL	RW		11	51	5106	510605	0		1539	Africa/Kigali	2016-07-06
7106750	Urunanira	Urunanira	Urunanira,Urunaria	-1.8842	30.3993	P	PPLL	RW		11	51	5103	510304	0		1489	Africa/Kigali	2016-07-06
7106751	Gikandamura	Gikandamura		-1.8834	30.4655	H	STM	RW		11				0		1459	Africa/Kigali	2009-11-28
7106752	Mafubo	Mafubo		-1.8863	30.4723	H	STMI	RW		11				0		1498	Africa/Kigali	2009-11-28
7106753	Nyagasambu	Nyagasambu		-1.8855	30.2881	P	PPLL	RW		11	51	5101	510102	0		1632	Africa/Kigali	2016-07-06
7106754	Buyanja	Buyanja		-1.8851	30.3807	P	PPLL	RW		11	51	5108	510806	0		1485	Africa/Kigali	2016-07-06
7106755	Mugikoro	Mugikoro		-1.8937	30.2767	H	STM	RW		11				0		1441	Africa/Kigali	2009-11-28
7106756	Mataba	Mataba		-1.8869	30.3244	P	PPLL	RW		11	51	5109	510902	0		1571	Africa/Kigali	2016-07-06
7106757	Rukoma	Rukoma		-1.8869	30.4378	P	PPLL	RW		11	51	5106	510602	0		1511	Africa/Kigali	2016-07-06
7106758	Birembo	Birembo		-1.8855	30.4626	P	PPLL	RW		11	51	5106	510602	0		1495	Africa/Kigali	2016-07-06
7106759	Nyakagunga	Nyakagunga		-1.8867	30.2634	P	PPLL	RW		12				0		1581	Africa/Kigali	2009-11-28
7106760	Rujumbura	Rujumbura		-1.8872	30.3461	P	PPLL	RW		11	51	5109	510905	0		1537	Africa/Kigali	2016-07-06
7106761	Mazinga	Mazinga		-1.8875	30.3661	P	PPLL	RW		11	51	5108	510806	0		1524	Africa/Kigali	2016-07-06
7106762	Ruziramire	Ruziramire		-1.8867	30.4294	H	STMI	RW		11				0		1457	Africa/Kigali	2009-11-28
7106763	Nyagahinga	Nyagahinga		-1.8885	30.4132	P	PPLL	RW		11	51	5103	510301	0		1532	Africa/Kigali	2016-07-06
7106764	Rwabakorahe	Rwabakorahe		-1.889	30.4029	H	STMI	RW		11				0		1459	Africa/Kigali	2009-11-28
7106765	Umunanira	Umunanira		-1.8897	30.4089	P	PPLL	RW		11	51	5103	510301	0		1530	Africa/Kigali	2016-07-06
7106766	Nyakariba	Nyakariba		-1.9002	30.4606	H	STMI	RW		11				0		1439	Africa/Kigali	2009-11-28
7106767	Uruhuha	Uruhuha		-1.8908	30.395	P	PPLL	RW		11	51	5103	510304	0		1511	Africa/Kigali	2016-07-06
7106768	Nyagahanga	Nyagahanga		-1.8886	30.3729	P	PPL	RW		11	51	5108	510806	0		1546	Africa/Kigali	2016-07-06
7106769	Ruganda	Ruganda		-1.8911	30.2525	P	PPLL	RW		12	12	1203	120302	0		1660	Africa/Kigali	2016-07-06
7106770	Kazirabwayi	Kazirabwayi		-1.892	30.486	P	PPL	RW		11	54	5404	540404	0		1554	Africa/Kigali	2016-07-06
7106771	Uwivomo	Uwivomo		-1.8954	30.2683	H	STMI	RW		12				0		1504	Africa/Kigali	2009-11-28
7106772	Mpungwe	Mpungwe		-1.8919	30.4245	P	PPLL	RW		11	51	5103	510307	0		1513	Africa/Kigali	2016-07-06
7106773	Kigogo	Kigogo		-1.8921	30.4532	P	PPLL	RW		11	51	5106	510602	0		1522	Africa/Kigali	2016-07-06
7106774	Nyagatovu	Nyagatovu		-1.8939	30.4759	P	PPLL	RW		11	54	5404	540404	0		1520	Africa/Kigali	2016-07-06
7106775	Ubwiza	Ubwiza		-1.8912	30.4988	P	PPLL	RW		11	54	5404	540401	0		1623	Africa/Kigali	2016-07-06
7106776	Kimara	Kimara		-1.8921	30.3661	P	PPLL	RW		11	51	5108	510806	0		1517	Africa/Kigali	2016-07-06
7106777	Rwamakora	Rwamakora		-1.8908	30.3291	H	STM	RW		11				0		1478	Africa/Kigali	2009-11-28
7106778	Cyeru	Cyeru		-1.8946	30.2841	P	PPLL	RW		11	51	5102	510207	0		1443	Africa/Kigali	2016-07-06
7106779	Rudahigwa	Rudahigwa		-1.8941	30.3482	P	PPLL	RW		11	51	5109	510901	0		1541	Africa/Kigali	2016-07-06
7106780	Babasha	Babasha		-1.8963	30.3711	P	PPLL	RW		11	51	5108	510806	0		1540	Africa/Kigali	2016-07-06
7106781	Bakannyi	Bakannyi		-1.8964	30.3871	P	PPLL	RW		11	51	5108	510805	0		1487	Africa/Kigali	2016-07-06
7106782	Agatare	Agatare		-1.8952	30.3973	P	PPLL	RW		11	51	5103	510304	0		1515	Africa/Kigali	2016-07-06
7106783	Binunga	Binunga		-1.897	30.3584	P	PPLL	RW		11	51	5109	510901	0		1466	Africa/Kigali	2016-07-06
7106784	Kibare	Kibare		-1.9059	30.4579	H	STMI	RW		11				0		1422	Africa/Kigali	2009-11-28
7106785	Iragwe	Iragwe		-1.89106	30.46344	P	PPLL	RW		11	54	5404	540404	0		1517	Africa/Kigali	2016-07-06
7106786	Rugabano	Rugabano		-1.8989	30.3366	P	PPLL	RW		11	51	5109	510901	0		1581	Africa/Kigali	2016-07-06
7106787	Gasharu	Gasharu		-1.8979	30.4406	P	PPL	RW		11	51	5106	510602	0		1514	Africa/Kigali	2016-07-06
7106788	Muryango	Muryango		-1.8956	30.3897	H	STM	RW		11				0		1445	Africa/Kigali	2009-11-28
7106789	Rukombe	Rukombe		-1.9004	30.3651	H	STMI	RW		11				0		1471	Africa/Kigali	2009-11-28
7106790	Kinyana	Kinyana		-1.9017	30.3965	P	PPLL	RW		11	51	5103	510304	0		1456	Africa/Kigali	2016-07-06
7106791	Ruhunda	Ruhunda		-1.9019	30.4106	P	PPL	RW		11	51	5103	510307	0		1538	Africa/Kigali	2016-07-06
7106792	Gihima	Gihima		-1.903	30.3193	P	PPLL	RW		11	51	5109	510906	0		1622	Africa/Kigali	2016-07-06
7106793	Rubungu	Rubungu		-1.9027	30.4796	H	STMI	RW		11				0		1510	Africa/Kigali	2009-11-28
7106794	Nyabihanga	Nyabihanga		-1.9029	30.4797	H	STMI	RW		11				0		1510	Africa/Kigali	2009-11-28
7106795	Karubisha	Karubisha		-1.9035	30.3692	P	PPLL	RW		11	51	5108	510805	0		1453	Africa/Kigali	2016-07-06
7106796	Nyagakombe	Nyagakombe		-1.9053	30.408	P	PPL	RW		11	51	5103	510307	0		1540	Africa/Kigali	2016-07-06
7106797	Mureko	Mureko		-1.9028	30.4692	H	STMI	RW		11				0		1466	Africa/Kigali	2009-11-28
7106798	Muyumba	Muyumba		-1.9048	30.4806	V	GRSLD	RW		11				0		1470	Africa/Kigali	2009-11-28
7106799	Byange	Byange		-1.9022	30.4961	P	PPL	RW		11	54	5404	540404	0		1604	Africa/Kigali	2016-07-06
7106800	Rwabyambi	Rwabyambi		-1.9003	30.4609	H	STMI	RW		11				0		1439	Africa/Kigali	2009-11-28
7106801	Kidogo	Kidogo		-1.9076	30.2666	H	STMI	RW		12				0		1458	Africa/Kigali	2009-11-28
7106802	Kidogo	Kidogo		-1.9047	30.2657	P	PPLL	RW		12	12	1214	121401	0		1478	Africa/Kigali	2016-07-06
7106803	Gacunshu	Gacunshu		-1.9067	30.3005	P	PPLL	RW		11	51	5102	510206	0		1600	Africa/Kigali	2016-07-06
7106804	Mugatara	Mugatara		-1.9063	30.4897	P	PPLL	RW		11	54	5404	540404	0		1586	Africa/Kigali	2016-07-06
7106805	Rwamukara	Rwamukara		-1.906	30.4558	H	STMI	RW		11				0		1427	Africa/Kigali	2009-11-28
7106806	Kabuye	Kabuye		-1.9083	30.3874	P	PPLL	RW		11	51	5108	510805	0		1530	Africa/Kigali	2016-07-06
7106807	Mburabuturo	Mburabuturo		-1.9083	30.4633	P	PPLL	RW		11	54	5404	540403	0		1479	Africa/Kigali	2016-07-06
7106808	Nyabigugu	Nyabigugu		-1.8967	30.3515	H	STMI	RW		11				0		1481	Africa/Kigali	2009-11-28
7106809	Nkomangwa	Nkomangwa		-1.9097	30.3822	P	PPLL	RW		11	51	5108	510805	0		1563	Africa/Kigali	2016-07-06
7106810	Akanogo	Akanogo		-1.9095	30.4205	P	PPLL	RW		11	51	5103	510302	0		1499	Africa/Kigali	2016-07-06
7106811	Shaburondo	Shaburondo		-1.9118	30.4239	P	PPL	RW		11	51	5103	510302	0		1530	Africa/Kigali	2016-07-06
7106812	Rubilizi	Rubilizi		-1.9103	30.4372	P	PPLL	RW		11	51	5106	510607	0		1508	Africa/Kigali	2016-07-06
7106813	Kibare	Kibare		-1.9101	30.4538	P	PPLL	RW		11	51	5106	510607	0		1450	Africa/Kigali	2016-07-06
7106814	Gashikili	Gashikili		-1.9043	30.3455	H	STMI	RW		11				0		1477	Africa/Kigali	2009-11-28
7106815	Ryamirenge	Ryamirenge		-1.9091	30.3735	P	PPLL	RW		11	51	5108	510805	0		1520	Africa/Kigali	2016-07-06
7106816	Kabingo	Kabingo		-1.9079	30.3922	H	STMI	RW		11				0		1454	Africa/Kigali	2009-11-28
7106817	Nyakagarama	Nyakagarama		-1.9126	30.4024	P	PPLL	RW		11	51	5103	510303	0		1506	Africa/Kigali	2016-07-06
7106818	Rubonobono	Rubonobono	Rubonobone,Rubonobono	-1.9084	30.366	H	STM	RW		11				0		1455	Africa/Kigali	2012-01-21
7106819	Byimana	Byimana		-1.9128	30.3035	P	PPLL	RW		11	51	5102	510206	0		1611	Africa/Kigali	2016-07-06
7106820	Cyamazi	Cyamazi		-1.927	30.2763	H	STMI	RW		11				0		1395	Africa/Kigali	2009-11-28
7106821	Ruyumba	Ruyumba		-1.9166	30.2812	P	PPLL	RW		11	51	5102	510207	0		1629	Africa/Kigali	2016-07-06
7106822	Kabare	Kabare		-1.9148	30.3475	P	PPLL	RW		11	51	5109	510901	0		1542	Africa/Kigali	2016-07-06
7106823	Nyagacyamo	Nyagacyamo		-1.916	30.3916	P	PPLL	RW		11	51	5103	510303	0		1528	Africa/Kigali	2016-07-06
7106824	Kacyuma	Kacyuma		-1.9162	30.3702	P	PPLL	RW		11	51	5108	510802	0		1499	Africa/Kigali	2016-07-06
7106825	Abakina	Abakina		-1.9156	30.41	P	PPLL	RW		11	51	5103	510306	0		1534	Africa/Kigali	2016-07-06
7106826	Kalitutu	Kalitutu		-1.9158	30.4478	P	PPLL	RW		11	51	5106	510607	0		1460	Africa/Kigali	2016-07-06
7106827	Gikoro	Gikoro		-1.9177	30.3163	H	STMI	RW		11				0		1477	Africa/Kigali	2009-11-28
7106828	Nburabuturo	Nburabuturo		-1.9182	30.4815	P	PPLL	RW		11	54	5404	540403	0		1570	Africa/Kigali	2016-07-06
7106829	Kamugasa	Kamugasa	Kamugasa,Kamugaza	-1.9187	30.2923	P	PPLL	RW		11	51	5102	510205	0		1651	Africa/Kigali	2016-07-06
7106830	Nyagasozi	Nyagasozi		-1.9201	30.3234	P	PPLL	RW		11	51	5109	510904	0		1564	Africa/Kigali	2016-07-06
7106831	Gatare	Gatare		-1.9206	30.4424	P	PPLL	RW		11	51	5106	510604	0		1524	Africa/Kigali	2016-07-06
7106832	Rumanika	Rumanika		-1.9175	30.316	H	STMI	RW		11				0		1470	Africa/Kigali	2009-11-28
7106833	Rwamurasanyi	Rwamurasanyi		-1.921	30.36	H	STMI	RW		11				0		1490	Africa/Kigali	2009-11-28
7106834	Binunga	Binunga		-1.9192	30.3882	P	PPLL	RW		11	51	5103	510303	0		1564	Africa/Kigali	2016-07-06
7106835	Bitsibo Yose	Bitsibo Yose	Bitsibo,Bitsibo Yose	-1.9218	30.3322	P	PPLL	RW		11	51	5109	510904	0		1653	Africa/Kigali	2016-07-06
7106836	Gihima	Gihima		-1.9217	30.4911	P	PPLL	RW		11	54	5404	540403	0		1593	Africa/Kigali	2016-07-06
7106837	Rugarama	Rugarama		-1.9245	30.3017	P	PPLL	RW		11	51	5102	510206	0		1750	Africa/Kigali	2016-07-06
7106838	Kinunga	Kinunga		-1.9225	30.4784	P	PPLL	RW		11	54	5404	540403	0		1551	Africa/Kigali	2016-07-06
7106839	Umurenge	Umurenge		-1.9233	30.3913	P	PPLL	RW		11	51	5108	510801	0		1596	Africa/Kigali	2016-07-06
7106840	Karambo	Karambo		-1.9237	30.4562	P	PPLL	RW		11	51	5106	510604	0		1440	Africa/Kigali	2016-07-06
7106841	Kinyana	Kinyana		-1.9247	30.2566	P	PPLL	RW		12	12	1214	121408	0		1462	Africa/Kigali	2016-07-06
7106842	Kagarama	Kagarama		-1.9263	30.3508	P	PPLL	RW		11	51	5109	510903	0		1562	Africa/Kigali	2016-07-06
7106843	Iviro	Iviro		-1.9256	30.3893	P	PPLL	RW		11	51	5108	510801	0		1588	Africa/Kigali	2016-07-06
7106844	Umunini	Umunini		-1.927	30.4018	P	PPLL	RW		11	51	5103	510306	0		1580	Africa/Kigali	2016-07-06
7106845	Mutamwa	Mutamwa		-1.9292	30.2844	P	PPLL	RW		11	51	5102	510205	0		1465	Africa/Kigali	2016-07-06
7106846	Mugusha	Mugusha		-1.9279	30.4295	P	PPLL	RW		11	51	5103	510302	0		1532	Africa/Kigali	2016-07-06
7106847	Nyirabigaji	Nyirabigaji		-1.9319	30.354	H	STMI	RW		11				0		1486	Africa/Kigali	2009-11-28
7106848	Kagimbu	Kagimbu		-1.9251	30.4677	H	STMI	RW		11				0		1406	Africa/Kigali	2009-11-28
7106849	Byamugina	Byamugina		-1.9305	30.3709	P	PPLL	RW		11	51	5108	510802	0		1534	Africa/Kigali	2016-07-06
7106850	Kidogo	Kidogo		-1.9298	30.4432	P	PPLL	RW		11	51	5106	510604	0		1503	Africa/Kigali	2016-07-06
7106851	Busenyi	Busenyi		-1.9277	30.2507	H	STMI	RW		12				0		1428	Africa/Kigali	2009-11-28
7106852	Gatare	Gatare		-1.9311	30.3559	P	PPLL	RW		11	51	5109	510903	0		1465	Africa/Kigali	2016-07-06
7106853	Rusanangira	Rusanangira		-1.9364	30.4016	H	STMI	RW		11				0		1479	Africa/Kigali	2009-11-28
7106854	Bwingeyo	Bwingeyo		-1.9306	30.4738	P	PPLL	RW		11	54	5404	540403	0		1472	Africa/Kigali	2016-07-06
7106855	Kanyangese	Kanyangese		-1.9316	30.3165	P	PPLL	RW		11	51	5102	510203	0		1616	Africa/Kigali	2016-07-06
7106856	Kabatasi	Kabatasi		-1.9341	30.3849	P	PPLL	RW		11	51	5108	510801	0		1514	Africa/Kigali	2016-07-06
7106857	Rwarutemya	Rwarutemya		-1.8968	30.4278	H	STM	RW		11				0		1471	Africa/Kigali	2009-11-28
7106858	Bwisanga	Bwisanga		-1.9326	30.4316	P	PPLL	RW		11	51	5103	510302	0		1531	Africa/Kigali	2016-07-06
7106859	Gakenyeli	Gakenyeli		-1.9326	30.2726	P	PPLL	RW		12	12	1214	121401	0		1477	Africa/Kigali	2016-07-06
7106860	Rivintorezo	Rivintorezo	Riventorezo,Rivintorezo	-1.9354	30.4708	H	STMI	RW		11				0		1406	Africa/Kigali	2012-01-21
7106861	Rwagahaya	Rwagahaya		-1.934	30.4101	P	PPLL	RW		11	51	5103	510306	0		1462	Africa/Kigali	2016-07-06
7106862	Nyirarushesha	Nyirarushesha		-1.935	30.2746	H	STM	RW		11				0		1424	Africa/Kigali	2009-11-28
7106863	Rwankoni	Rwankoni		-1.933	30.3206	H	STMI	RW		11				0		1567	Africa/Kigali	2009-11-28
7106864	Gashubi	Gashubi	Gashibi,Gashubi	-1.9369	30.3872	H	STM	RW		11				0		1514	Africa/Kigali	2012-01-21
7106865	Ruhita	Ruhita		-1.9362	30.3091	P	PPLL	RW		11	51	5102	510203	0		1777	Africa/Kigali	2016-07-06
7106866	Mbilizi	Mbilizi		-1.9359	30.3477	P	PPLL	RW		11	51	5109	510903	0		1552	Africa/Kigali	2016-07-06
7106867	Mpinga	Mpinga		-1.938	30.4568	P	PPLL	RW		11	51	5106	510609	0		1542	Africa/Kigali	2016-07-06
7106868	Gatika	Gatika		-1.9383	30.3385	P	PPLL	RW		11	51	5109	510904	0		1693	Africa/Kigali	2016-07-06
